date_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
19/06/2019,320000,Laval,37,3,149,-0.772333,48.068371
19/06/2019,320000,Laval,22,1,149,-0.772333,48.068371
19/06/2019,320000,Laval,15,1,149,-0.772333,48.068371
19/06/2019,320000,Laval,37,3,149,-0.772333,48.068371
19/06/2019,320000,Laval,22,1,149,-0.772333,48.068371
19/06/2019,320000,Laval,19,1,149,-0.772333,48.068371
19/06/2019,320000,Laval,37,2,149,-0.772333,48.068371
12/06/2019,170000,Saint-Germain-le-Guillaume,85,3,583,-0.827675,48.206725
12/06/2019,170000,Saint-Germain-le-Guillaume,85,3,583,-0.827675,48.206725
25/06/2019,535000,Laval,42,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,25,1,268,-0.779643,48.064958
25/06/2019,535000,Laval,65,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,25,1,268,-0.779643,48.064958
25/06/2019,535000,Laval,65,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,65,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,74,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,20,1,268,-0.779643,48.064958
25/06/2019,535000,Laval,65,3,268,-0.779643,48.064958
25/06/2019,535000,Laval,25,1,268,-0.779643,48.064958
03/07/2019,110000,Laval,11,0,90,-0.772157,48.067751
03/07/2019,110000,Laval,44,2,90,-0.772157,48.067751
03/07/2019,110000,Laval,61,2,90,-0.772157,48.067751
03/07/2019,110000,Laval,28,2,90,-0.772157,48.067751
02/07/2019,100000,Port-Brillet,79,3,487,-0.974917,48.111622
15/07/2019,40500,Le Ribay,71,4,405,-0.410353,48.3828
12/07/2019,39000,Mézangers,27,1,450,-0.42977,48.188686
12/07/2019,39000,Mézangers,83,2,450,-0.42977,48.188686
08/07/2019,145000,Craon,69,3,389,-0.948051,47.85035
08/07/2019,145000,Craon,69,3,389,-0.948051,47.85035
03/07/2019,167000,Laval,104,5,437,-0.759348,48.063085
03/07/2019,167000,Laval,28,1,437,-0.759348,48.063085
03/07/2019,167000,Laval,33,2,437,-0.759348,48.063085
12/07/2019,233500,L'Huisserie,130,5,223,-0.769409,48.02352
12/07/2019,233500,L'Huisserie,36,2,223,-0.769409,48.02352
17/07/2019,500000,Laval,53,2,358,-0.769263,48.07853
17/07/2019,500000,Laval,27,1,358,-0.769263,48.07853
17/07/2019,500000,Laval,39,2,358,-0.769263,48.07853
17/07/2019,500000,Laval,64,2,358,-0.769263,48.07853
17/07/2019,500000,Laval,49,2,358,-0.769263,48.07853
17/07/2019,500000,Laval,41,2,358,-0.769263,48.07853
17/07/2019,500000,Laval,49,2,358,-0.769263,48.07853
19/07/2019,190000,Laval,23,1,119,-0.768388,48.068318
19/07/2019,190000,Laval,33,1,119,-0.768388,48.068318
19/07/2019,190000,Laval,20,1,119,-0.768388,48.068318
19/07/2019,190000,Laval,26,1,119,-0.768388,48.068318
19/07/2019,190000,Laval,69,2,119,-0.768388,48.068318
19/07/2019,120000,Meslay-du-Maine,12,1,249,-0.556264,47.951445
11/07/2019,70000,Saint-Georges-Buttavent,80,6,361,-0.693858,48.312141
25/07/2019,70000,Mayenne,54,2,58,-0.617179,48.305597
30/07/2019,59000,Craon,77,3,131,-0.952422,47.847632
30/07/2019,59000,Craon,104,5,131,-0.952422,47.847632
11/07/2019,150000,Chailland,70,3,334,-0.872316,48.223201
25/07/2019,95000,Château-Gontier-sur-Mayenne,43,1,144,-0.701336,47.828944
25/07/2019,95000,Château-Gontier-sur-Mayenne,86,4,144,-0.701336,47.828944
12/07/2019,72000,Évron,107,3,998,-0.404971,48.164176
05/08/2019,185000,Sainte-Suzanne-et-Chammes,33,2,94,-0.350577,48.097412
05/08/2019,185000,Sainte-Suzanne-et-Chammes,55,3,94,-0.350577,48.097412
08/08/2019,27000,Andouillé,80,3,115,-0.783609,48.176212
29/07/2019,750000,Laval,47,2,136,-0.760407,48.064041
29/07/2019,750000,Laval,15,1,136,-0.760407,48.064041
29/07/2019,750000,Laval,47,2,136,-0.760407,48.064041
29/07/2019,750000,Laval,47,2,136,-0.760407,48.064041
29/07/2019,750000,Laval,47,2,136,-0.760407,48.064041
29/07/2019,750000,Laval,63,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,94,3,548,-0.760188,48.064133
29/07/2019,750000,Laval,94,3,548,-0.760188,48.064133
29/07/2019,750000,Laval,46,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,30,1,548,-0.760188,48.064133
29/07/2019,750000,Laval,32,1,548,-0.760188,48.064133
29/07/2019,750000,Laval,35,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,35,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,33,1,548,-0.760188,48.064133
29/07/2019,750000,Laval,94,3,548,-0.760188,48.064133
29/07/2019,750000,Laval,63,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,60,2,548,-0.760188,48.064133
29/07/2019,750000,Laval,40,2,548,-0.760188,48.064133
22/08/2019,120000,Laval,49,3,75,-0.764081,48.059825
30/08/2019,200000,Mayenne,30,2,529,-0.611936,48.302193
30/08/2019,200000,Mayenne,85,3,529,-0.611936,48.302193
30/08/2019,200000,Mayenne,37,2,529,-0.611936,48.302193
30/08/2019,120000,Bais,110,5,460,-0.36476,48.252228
22/08/2019,490750,Laval,58,2,295,-0.774794,48.069725
22/08/2019,490750,Laval,58,2,295,-0.774794,48.069725
22/08/2019,490750,Laval,188,6,295,-0.774794,48.069725
22/08/2019,490750,Laval,188,6,766,-0.774794,48.069725
22/08/2019,490750,Laval,58,2,766,-0.774794,48.069725
22/08/2019,490750,Laval,58,2,766,-0.774794,48.069725
06/09/2019,65000,Villaines-la-Juhel,5,0,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,9,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,15,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,9,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,15,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,140,3,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,9,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,9,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,60,2,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,18,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,9,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,15,1,538,-0.277983,48.346542
06/09/2019,65000,Villaines-la-Juhel,15,1,538,-0.277983,48.346542
06/09/2019,134500,Entrammes,79,4,250,-0.732864,48.025765
06/09/2019,134500,Entrammes,79,4,203,-0.732864,48.025765
22/08/2019,200465,Laval,50,3,130,-0.771186,48.067164
22/08/2019,200465,Laval,36,2,130,-0.771186,48.067164
22/08/2019,200465,Laval,86,3,130,-0.771186,48.067164
12/09/2019,203000,Château-Gontier-sur-Mayenne,35,1,54,-0.706642,47.8269
12/09/2019,203000,Château-Gontier-sur-Mayenne,35,1,54,-0.706642,47.8269
06/09/2019,110000,Laval,70,3,138,-0.774138,48.06924
05/09/2019,61000,Montsûrs,35,2,89,-0.553214,48.136249
05/09/2019,61000,Montsûrs,62,3,89,-0.553214,48.136249
05/09/2019,61000,Montsûrs,27,2,89,-0.553214,48.136249
05/09/2019,61000,Montsûrs,28,1,89,-0.553214,48.136249
05/09/2019,61000,Montsûrs,27,1,89,-0.553214,48.136249
09/09/2019,228000,Laval,28,1,163,-0.762386,48.070593
23/09/2019,220000,Craon,49,1,160,-0.94778,47.847235
23/09/2019,220000,Craon,30,1,160,-0.94778,47.847235
23/09/2019,220000,Craon,23,1,160,-0.94778,47.847235
23/09/2019,220000,Craon,21,1,160,-0.94778,47.847235
23/09/2019,220000,Craon,17,1,160,-0.94778,47.847235
23/09/2019,220000,Craon,24,1,160,-0.94778,47.847235
19/09/2019,229250,Laval,39,2,56,-0.778444,48.07188
19/09/2019,229250,Laval,28,2,56,-0.778444,48.07188
19/09/2019,229250,Laval,26,1,56,-0.778444,48.07188
19/09/2019,229250,Laval,15,1,56,-0.778444,48.07188
19/09/2019,229250,Laval,39,2,56,-0.778444,48.07188
30/09/2019,102000,Saint-Denis-d'Anjou,21,1,147,-0.441586,47.791598
13/09/2019,230000,Château-Gontier-sur-Mayenne,23,1,133,-0.706062,47.828313
13/09/2019,230000,Château-Gontier-sur-Mayenne,20,1,133,-0.706062,47.828313
13/09/2019,230000,Château-Gontier-sur-Mayenne,51,2,133,-0.706062,47.828313
13/09/2019,230000,Château-Gontier-sur-Mayenne,53,3,133,-0.706062,47.828313
13/09/2019,230000,Château-Gontier-sur-Mayenne,35,2,133,-0.706062,47.828313
02/10/2019,200800,Laval,28,1,45,-0.771515,48.067855
02/10/2019,200800,Laval,26,1,45,-0.771515,48.067855
02/10/2019,200800,Laval,35,1,45,-0.771515,48.067855
10/09/2019,280000,Laval,58,3,80,-0.767442,48.068947
10/09/2019,280000,Laval,58,3,80,-0.767442,48.068947
10/09/2019,280000,Laval,58,3,80,-0.767442,48.068947
10/09/2019,280000,Laval,30,1,80,-0.767442,48.068947
04/10/2019,100000,Mayenne,40,3,42,-0.614527,48.301268
04/10/2019,100000,Mayenne,41,3,42,-0.614527,48.301268
04/10/2019,100000,Mayenne,19,1,42,-0.614527,48.301268
08/10/2019,180500,Craon,42,2,193,-0.950904,47.848087
07/10/2019,300000,Laval,57,3,453,-0.774345,48.068697
07/10/2019,300000,Laval,13,1,453,-0.774345,48.068697
07/10/2019,300000,Laval,25,2,453,-0.774345,48.068697
07/10/2019,300000,Laval,20,1,453,-0.774345,48.068697
07/10/2019,300000,Laval,18,1,453,-0.774345,48.068697
07/10/2019,300000,Laval,50,2,453,-0.774345,48.068697
07/10/2019,300000,Laval,60,2,453,-0.774345,48.068697
07/10/2019,300000,Laval,65,3,453,-0.774345,48.068697
07/10/2019,300000,Laval,60,2,453,-0.774345,48.068697
07/10/2019,300000,Laval,60,2,453,-0.774345,48.068697
07/10/2019,300000,Laval,51,2,453,-0.774345,48.068697
30/09/2019,400000,Mayenne,26,2,58,-0.622277,48.302918
30/09/2019,400000,Mayenne,111,5,58,-0.622277,48.302918
30/09/2019,400000,Mayenne,116,5,58,-0.622277,48.302918
21/10/2019,6293443,Laval,37,2,8010,-0.762082,48.065395
30/09/2019,170000,Mayenne,26,1,120,-0.619035,48.304118
30/09/2019,170000,Mayenne,75,3,120,-0.619035,48.304118
30/09/2019,170000,Mayenne,24,2,120,-0.619035,48.304118
30/09/2019,145000,Saint-Mars-sur-Colmont,61,3,566,-0.695708,48.373989
30/09/2019,145000,Saint-Mars-sur-Colmont,99,4,566,-0.695708,48.373989
30/09/2019,145000,Saint-Mars-sur-Colmont,61,3,566,-0.695708,48.373989
21/10/2019,10847564,Laval,80,4,14920,-0.757174,48.08411
21/10/2019,10847564,Laval,75,4,14920,-0.757174,48.08411
21/10/2019,10847564,Laval,64,3,14920,-0.757174,48.08411
21/10/2019,10847564,Laval,83,4,14920,-0.757174,48.08411
21/10/2019,10847564,Laval,93,5,14920,-0.757174,48.08411
14/10/2019,20000,Craon,45,1,82,-0.952405,47.847913
14/10/2019,20000,Craon,45,1,82,-0.952405,47.847913
14/10/2019,115000,Sacé,68,4,182,-0.712667,48.185732
18/10/2019,223000,Laval,76,4,390,-0.77988,48.073362
18/10/2019,223000,Laval,76,4,390,-0.77988,48.073362
09/10/2019,75000,Château-Gontier-sur-Mayenne,42,2,62,-0.70811,47.825286
28/10/2019,190000,Laval,33,1,50,-0.773401,48.067496
28/10/2019,190000,Laval,35,2,50,-0.773401,48.067496
28/10/2019,190000,Laval,15,1,50,-0.773401,48.067496
28/10/2019,190000,Laval,35,2,50,-0.773401,48.067496
28/10/2019,190000,Laval,15,1,50,-0.773401,48.067496
28/10/2019,20000,Oisseau,68,3,364,-0.670524,48.356357
28/10/2019,20000,Oisseau,64,3,364,-0.670524,48.356357
28/10/2019,230000,Laval,125,5,215,-0.77656,48.070327
31/10/2019,68000,Cossé-le-Vivien,40,2,65,-0.909956,47.946844
31/10/2019,68000,Cossé-le-Vivien,40,2,65,-0.909956,47.946844
15/11/2019,150000,Château-Gontier-sur-Mayenne,67,2,129,-0.70516,47.829061
15/11/2019,150000,Château-Gontier-sur-Mayenne,67,3,129,-0.70516,47.829061
15/11/2019,150000,Château-Gontier-sur-Mayenne,68,3,129,-0.70516,47.829061
20/11/2019,39750,Lignières-Orgères,28,1,538,-0.206376,48.541635
20/11/2019,39750,Lignières-Orgères,84,3,538,-0.206376,48.541635
04/11/2019,110000,Meslay-du-Maine,55,2,207,-0.553879,47.949663
04/11/2019,110000,Meslay-du-Maine,43,2,207,-0.553879,47.949663
04/11/2019,110000,Meslay-du-Maine,20,1,207,-0.553879,47.949663
25/11/2019,145000,Laval,30,1,39,-0.772877,48.067637
25/11/2019,145000,Laval,30,1,39,-0.772877,48.067637
25/11/2019,145000,Laval,27,0,39,-0.772877,48.067637
25/11/2019,145000,Laval,30,1,39,-0.772877,48.067637
25/11/2019,127000,Évron,22,1,37,-0.401742,48.156888
25/11/2019,127000,Évron,22,1,37,-0.401742,48.156888
25/11/2019,127000,Évron,22,1,37,-0.401742,48.156888
29/11/2019,70000,Mayenne,65,3,81,-0.620481,48.304355
29/11/2019,70000,Mayenne,19,3,81,-0.620481,48.304355
21/11/2019,139900,Parné-sur-Roc,108,4,252,-0.668328,48.004824
21/11/2019,139900,Parné-sur-Roc,70,2,252,-0.668328,48.004824
21/11/2019,245000,Château-Gontier-sur-Mayenne,25,1,121,-0.703804,47.828385
21/11/2019,245000,Château-Gontier-sur-Mayenne,56,3,121,-0.703804,47.828385
21/11/2019,245000,Château-Gontier-sur-Mayenne,19,1,121,-0.703804,47.828385
21/11/2019,245000,Château-Gontier-sur-Mayenne,53,3,121,-0.703804,47.828385
21/11/2019,245000,Château-Gontier-sur-Mayenne,43,3,121,-0.703804,47.828385
25/10/2019,215000,Château-Gontier-sur-Mayenne,124,5,233,-0.70604,47.827184
25/11/2019,160000,Renazé,59,2,294,-1.054776,47.794129
25/11/2019,160000,Renazé,65,2,294,-1.054776,47.794129
25/11/2019,160000,Renazé,25,1,294,-1.054776,47.794129
25/11/2019,160000,Renazé,65,2,294,-1.054776,47.794129
27/11/2019,175000,Château-Gontier-sur-Mayenne,100,4,136,-0.707389,47.823
27/11/2019,450000,Laval,20,1,241,-0.768445,48.071261
27/11/2019,450000,Laval,81,4,241,-0.768445,48.071261
27/11/2019,450000,Laval,61,3,241,-0.768445,48.071261
02/12/2019,79000,Mayenne,34,2,52,-0.614285,48.303044
02/12/2019,79000,Mayenne,55,3,52,-0.614285,48.303044
16/12/2019,105000,Craon,67,3,97,-0.949206,47.847546
16/12/2019,105000,Craon,69,3,97,-0.949206,47.847546
16/12/2019,234500,L'Huisserie,130,5,223,-0.769409,48.02352
16/12/2019,234500,L'Huisserie,36,2,223,-0.769409,48.02352
22/11/2019,70000,Couptrain,90,3,352,-0.295114,48.484639
22/11/2019,70000,Couptrain,90,3,352,-0.295114,48.484639
17/12/2019,335650,Laval,31,2,186,-0.78113,48.067348
17/12/2019,335650,Laval,32,2,186,-0.78113,48.067348
17/12/2019,335650,Laval,37,2,186,-0.78113,48.067348
17/12/2019,335650,Laval,33,3,186,-0.78113,48.067348
17/12/2019,335650,Laval,21,2,186,-0.78113,48.067348
10/12/2019,350000,Laval,40,1,316,-0.780269,48.064075
10/12/2019,350000,Laval,40,1,316,-0.780269,48.064075
10/12/2019,350000,Laval,40,1,316,-0.780269,48.064075
10/12/2019,350000,Laval,40,1,316,-0.780269,48.064075
10/12/2019,350000,Laval,81,5,316,-0.780269,48.064075
10/12/2019,350000,Laval,26,1,280,-0.780383,48.064127
10/12/2019,350000,Laval,30,2,280,-0.780383,48.064127
10/12/2019,350000,Laval,30,2,280,-0.780383,48.064127
19/12/2019,100000,Ernée,35,2,1400,-0.936317,48.290661
19/12/2019,100000,Ernée,100,4,1400,-0.936317,48.290661
19/12/2019,100000,Ernée,100,4,515,-0.936317,48.290661
19/12/2019,100000,Ernée,100,4,515,-0.936317,48.290661
19/12/2019,100000,Ernée,35,2,515,-0.936317,48.290661
19/12/2019,100000,Ernée,100,4,1400,-0.936317,48.290661
19/12/2019,100000,Ernée,55,2,1400,-0.936317,48.290661
19/12/2019,100000,Ernée,55,2,515,-0.936317,48.290661
04/12/2019,320000,Laval,46,2,215,-0.765014,48.064809
04/12/2019,320000,Laval,21,1,215,-0.765014,48.064809
04/12/2019,320000,Laval,46,2,215,-0.765014,48.064809
04/12/2019,320000,Laval,32,2,215,-0.765014,48.064809
04/12/2019,320000,Laval,27,2,215,-0.765014,48.064809
04/12/2019,320000,Laval,19,1,215,-0.765014,48.064809
04/12/2019,320000,Laval,20,1,215,-0.765014,48.064809
30/12/2019,130000,Laval,30,1,92,-0.765272,48.060326
30/12/2019,130000,Laval,30,1,92,-0.765272,48.060326
30/12/2019,130000,Laval,30,1,92,-0.765272,48.060326
30/12/2019,130000,Laval,30,1,92,-0.765272,48.060326
27/12/2019,180000,Craon,95,4,719,-0.948066,47.84931
27/12/2019,180000,Craon,25,1,719,-0.948066,47.84931
20/12/2019,80000,Laval,24,2,83,-0.769731,48.061657
20/12/2019,80000,Laval,18,1,83,-0.769731,48.061657
20/12/2019,80000,Laval,32,2,61,-0.76981,48.06168
20/12/2019,80000,Laval,32,2,61,-0.76981,48.06168
27/12/2019,180000,Laval,39,2,55,-0.779309,48.072396
27/12/2019,180000,Laval,18,1,55,-0.779309,48.072396
27/12/2019,180000,Laval,39,2,55,-0.779309,48.072396
27/12/2019,180000,Laval,20,2,55,-0.779309,48.072396
27/12/2019,180000,Laval,18,1,55,-0.779309,48.072396
20/12/2019,85000,Meslay-du-Maine,79,3,101,-0.55314,47.950083
20/12/2019,85000,Meslay-du-Maine,68,4,101,-0.55314,47.950083
27/12/2019,160000,Mayenne,29,1,170,-0.610569,48.301086
27/12/2019,160000,Mayenne,28,2,170,-0.610569,48.301086
27/12/2019,160000,Mayenne,39,2,170,-0.610569,48.301086
27/12/2019,160000,Mayenne,39,2,170,-0.610569,48.301086
31/12/2019,224000,Laval,25,1,326,-0.783118,48.07475
31/12/2019,224000,Laval,61,2,326,-0.783118,48.07475
31/12/2019,224000,Laval,21,1,326,-0.783118,48.07475
26/12/2019,107000,Bais,43,2,60,-0.362232,48.250507
27/12/2019,450000,Laval,38,3,138,-0.771935,48.069578
27/12/2019,450000,Laval,63,4,138,-0.771935,48.069578
27/12/2019,450000,Laval,52,3,138,-0.771935,48.069578
27/12/2019,125000,Laval,25,1,57,-0.782204,48.073233
27/12/2019,125000,Laval,25,1,57,-0.782204,48.073233
27/12/2019,125000,Laval,25,1,57,-0.782204,48.073233
27/12/2019,125000,Laval,25,1,57,-0.782204,48.073233
20/12/2019,90000,Laval,39,1,78,-0.779165,48.071906
20/12/2019,90000,Laval,57,3,78,-0.779165,48.071906
20/12/2019,12000,Pré-en-Pail-Saint-Samson,35,2,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,7,1,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,16,1,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,107,5,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,38,2,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838
20/12/2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838
31/12/2019,350000,Laval,27,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,27,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,65,3,275,-0.76509,48.067345
31/12/2019,350000,Laval,30,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,30,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,30,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,60,3,275,-0.76509,48.067345
31/12/2019,350000,Laval,30,1,275,-0.76509,48.067345
31/12/2019,350000,Laval,35,2,275,-0.76509,48.067345
30/12/2019,170000,Évron,64,3,110,-0.403129,48.153993
30/12/2019,170000,Évron,70,3,110,-0.403129,48.153993
30/12/2019,170000,Évron,58,3,110,-0.403129,48.153993
12/01/2019,267000,Grez-en-Bouère,47,2,493,-0.523498,47.875739
12/01/2019,267000,Grez-en-Bouère,48,2,493,-0.523498,47.875739
12/01/2019,267000,Grez-en-Bouère,47,2,493,-0.523498,47.875739
12/01/2019,267000,Grez-en-Bouère,49,2,493,-0.523498,47.875739
28/01/2019,320000,Château-Gontier-sur-Mayenne,67,3,70,-0.706899,47.827172
28/01/2019,320000,Château-Gontier-sur-Mayenne,67,3,70,-0.706899,47.827172
28/01/2019,320000,Château-Gontier-sur-Mayenne,47,2,70,-0.706899,47.827172
22/02/2019,230000,Château-Gontier-sur-Mayenne,48,2,1792,-0.753574,47.837531
22/02/2019,230000,Château-Gontier-sur-Mayenne,35,1,1792,-0.753574,47.837531
22/02/2019,230000,Château-Gontier-sur-Mayenne,60,3,1792,-0.753574,47.837531
22/02/2019,230000,Château-Gontier-sur-Mayenne,113,5,1792,-0.753574,47.837531
27/02/2019,85000,Craon,62,3,172,-0.946964,47.846243
27/02/2019,85000,Craon,32,2,172,-0.946964,47.846243
27/02/2019,85000,Craon,40,2,172,-0.946964,47.846243
15/03/2019,230000,Château-Gontier-sur-Mayenne,67,3,48,-0.705864,47.829623
15/03/2019,230000,Château-Gontier-sur-Mayenne,67,3,48,-0.705864,47.829623
15/03/2019,230000,Château-Gontier-sur-Mayenne,34,1,48,-0.705864,47.829623
15/03/2019,230000,Château-Gontier-sur-Mayenne,52,2,48,-0.705864,47.829623
15/03/2019,230000,Château-Gontier-sur-Mayenne,37,2,48,-0.705864,47.829623
12/04/2019,177000,Quelaines-Saint-Gault,72,4,700,-0.801845,47.92433
12/04/2019,177000,Quelaines-Saint-Gault,39,3,700,-0.801845,47.92433
12/04/2019,177000,Quelaines-Saint-Gault,39,1,700,-0.801845,47.92433
04/04/2019,147500,Villiers-Charlemagne,60,2,140,-0.676813,47.921904
24/05/2019,100000,Château-Gontier-sur-Mayenne,46,1,75,-0.706995,47.829651
24/05/2019,100000,Château-Gontier-sur-Mayenne,50,1,75,-0.706995,47.829651
24/05/2019,100000,Château-Gontier-sur-Mayenne,58,2,75,-0.706995,47.829651
27/05/2019,140000,Cossé-le-Vivien,92,4,142,-0.911301,47.946413
27/05/2019,140000,Cossé-le-Vivien,23,2,52,-0.9114,47.946403
18/06/2019,133000,Château-Gontier-sur-Mayenne,40,2,172,-0.700391,47.828954
18/06/2019,133000,Château-Gontier-sur-Mayenne,35,2,172,-0.700391,47.828954
02/07/2019,130000,Château-Gontier-sur-Mayenne,65,3,373,-0.705165,47.827365
02/07/2019,130000,Château-Gontier-sur-Mayenne,115,4,373,-0.705165,47.827365
02/07/2019,130000,Château-Gontier-sur-Mayenne,51,2,373,-0.705165,47.827365
06/06/2019,122500,Château-Gontier-sur-Mayenne,52,3,73,-0.704727,47.828883
06/06/2019,122500,Château-Gontier-sur-Mayenne,54,3,73,-0.704727,47.828883
06/06/2019,122500,Château-Gontier-sur-Mayenne,19,1,73,-0.704727,47.828883
06/06/2019,122500,Château-Gontier-sur-Mayenne,73,4,73,-0.704727,47.828883
01/07/2019,150000,Château-Gontier-sur-Mayenne,72,3,160,-0.700223,47.828891
01/07/2019,150000,Château-Gontier-sur-Mayenne,36,1,160,-0.700223,47.828891
01/07/2019,150000,Château-Gontier-sur-Mayenne,72,3,160,-0.700223,47.828891
01/07/2019,150000,Château-Gontier-sur-Mayenne,34,1,160,-0.700223,47.828891
27/06/2019,30000,Craon,35,2,213,-0.953969,47.848605
27/06/2019,30000,Craon,31,2,213,-0.953969,47.848605
27/06/2019,30000,Craon,35,2,213,-0.953969,47.848605
