annee_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,code_commune
2017,960.68,Port-Saint-Père,85,4,2550,-1.75635,47.127135,423
2017,960.68,Port-Saint-Père,40,1,2550,-1.75635,47.127135,423
2017,90000,Port-Saint-Père,50,2,75,-1.750736,47.132431,423
2019,100000,Pouzauges,88,3,155,-0.837063,46.783082,424
2019,100000,Pouzauges,55,2,155,-0.837063,46.783082,424
2019,100000,Pouzauges,86,4,155,-0.837063,46.783082,424
2019,100000,Pouzauges,52,2,155,-0.837063,46.783082,424
2019,62500,Pouzauges,112,5,2400,-0.800517,46.773404,424
2019,62500,Pouzauges,60,2,2400,-0.800517,46.773404,424
2019,62500,Pouzauges,60,2,2400,-0.800517,46.773404,424
2019,62500,Pouzauges,112,5,2400,-0.800517,46.773404,424
2019,59000,Pouzauges,50,2,46,-0.83945,46.782291,424
2019,142000,Pouzauges,54,2,169,-0.837722,46.78327,424
2019,142000,Pouzauges,29,1,169,-0.837722,46.78327,424
2019,142000,Pouzauges,29,1,169,-0.837722,46.78327,424
2019,142000,Pouzauges,59,2,169,-0.837722,46.78327,424
2019,150000,Pouzauges,50,2,1001,-0.839064,46.781564,424
2019,150000,Pouzauges,130,3,1001,-0.839064,46.781564,424
2019,74000,Pouzauges,35,1,102,-0.836047,46.784804,424
2019,74000,Pouzauges,38,2,102,-0.836047,46.784804,424
2019,90000,Pouzauges,30,2,39,-0.842231,46.783896,424
2019,135000,Pouzauges,39,2,796,-0.839335,46.779624,424
2019,135000,Pouzauges,47,2,796,-0.839335,46.779624,424
2019,135000,Pouzauges,37,2,796,-0.839335,46.779624,424
2019,135000,Pouzauges,117,4,796,-0.839335,46.779624,424
2019,135000,Pouzauges,50,1,796,-0.839335,46.779624,424
2020,152000,Pouzauges,71,3,135,-0.839344,46.780943,424
2020,152000,Pouzauges,61,3,135,-0.839344,46.780943,424
2020,152000,Pouzauges,50,2,135,-0.839344,46.780943,424
2020,152000,Pouzauges,71,3,135,-0.839344,46.780943,424
2020,152000,Pouzauges,61,3,135,-0.839344,46.780943,424
2020,152000,Pouzauges,50,2,135,-0.839344,46.780943,424
2018,160000,Pouzauges,82,3,256,-0.843839,46.784487,424
2018,130000,Pouzauges,20,1,212,-0.838064,46.782617,424
2018,130000,Pouzauges,65,3,212,-0.838064,46.782617,424
2018,130000,Pouzauges,50,2,212,-0.838064,46.782617,424
2017,135400,Pouzauges,71,3,135,-0.839344,46.780943,424
2017,135400,Pouzauges,61,3,135,-0.839344,46.780943,424
2017,135400,Pouzauges,50,2,135,-0.839344,46.780943,424
2017,150000,Pouzauges,28,1,327,-0.837028,46.781799,424
2017,150000,Pouzauges,27,1,327,-0.837028,46.781799,424
2017,150000,Pouzauges,32,1,327,-0.837028,46.781799,424
2017,150000,Pouzauges,31,1,327,-0.837028,46.781799,424
2017,150000,Pouzauges,32,1,327,-0.837028,46.781799,424
2017,150000,Pouzauges,32,1,327,-0.837028,46.781799,424
2017,110000,Pouzauges,28,1,1878,-0.846883,46.774019,424
2017,110000,Pouzauges,28,1,500,-0.846883,46.774019,424
2017,110000,Pouzauges,88,4,1878,-0.846883,46.774019,424
2017,110000,Pouzauges,88,4,500,-0.846883,46.774019,424
2017,160000,Pouzauges,94,4,433,-0.838039,46.782978,424
2017,110000,Pouzauges,50,3,107,-0.839693,46.781376,424
2017,110000,Pouzauges,70,3,107,-0.839693,46.781376,424
2017,62000,Pouzauges,69,3,62,-0.838613,46.781653,424
2017,62000,Pouzauges,39,2,62,-0.838613,46.781653,424
2017,95000,Pouzauges,23,1,121,-0.839116,46.780673,424
2017,95000,Pouzauges,28,1,121,-0.839116,46.780673,424
2017,95000,Pouzauges,27,1,121,-0.839116,46.780673,424
2017,141000,Pouzauges,48,3,62,-0.839064,46.781975,424
2017,141000,Pouzauges,56,3,62,-0.839064,46.781975,424
2017,141000,Pouzauges,24,2,62,-0.839064,46.781975,424
2017,145000,Pouzauges,13,1,48,-0.838976,46.783271,424
2017,145000,Pouzauges,18,1,48,-0.838976,46.783271,424
2017,145000,Pouzauges,20,1,48,-0.838976,46.783271,424
2017,145000,Pouzauges,63,3,48,-0.838976,46.783271,424
2017,145000,Pouzauges,33,1,48,-0.838976,46.783271,424
2020,128500,Précigné,60,2,235,-0.32418,47.766011,425
2020,128500,Précigné,102,4,235,-0.32418,47.766011,425
2020,128500,Précigné,79,4,235,-0.32418,47.766011,425
2020,128500,Précigné,60,2,235,-0.32418,47.766011,425
2020,128500,Précigné,102,4,235,-0.32418,47.766011,425
2020,128500,Précigné,79,4,235,-0.32418,47.766011,425
2020,95500,Prée-d'Anjou,83,3,355,-0.825109,47.810341,426
2020,95500,Prée-d'Anjou,77,3,355,-0.825109,47.810341,426
2020,67000,Prée-d'Anjou,69,3,96,-0.818401,47.84172,426
2020,67000,Prée-d'Anjou,61,3,96,-0.818401,47.84172,426
2018,60000,Prée-d'Anjou,92,5,69,-0.81839,47.841804,426
2019,12000,Pré-en-Pail-Saint-Samson,35,2,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,7,1,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,16,1,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,107,5,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,38,2,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838,427
2019,12000,Pré-en-Pail-Saint-Samson,22,1,551,-0.199842,48.45838,427
2019,16000,Pré-en-Pail-Saint-Samson,75,3,198,-0.197103,48.459032,427
2021,79000,Pré-en-Pail-Saint-Samson,204,6,382,-0.195976,48.458408,427
2021,79000,Pré-en-Pail-Saint-Samson,67,1,382,-0.195976,48.458408,427
2021,79000,Pré-en-Pail-Saint-Samson,60,2,382,-0.195976,48.458408,427
2021,67000,Pré-en-Pail-Saint-Samson,65,3,155,-0.19954,48.457867,427
2021,67000,Pré-en-Pail-Saint-Samson,55,2,155,-0.19954,48.457867,427
2021,67000,Pré-en-Pail-Saint-Samson,65,3,155,-0.19954,48.457867,427
2021,145000,Pré-en-Pail-Saint-Samson,70,3,521,-0.194273,48.461642,427
2021,145000,Pré-en-Pail-Saint-Samson,58,3,521,-0.194273,48.461642,427
2021,145000,Pré-en-Pail-Saint-Samson,92,4,521,-0.194273,48.461642,427
2021,145000,Pré-en-Pail-Saint-Samson,47,2,521,-0.194273,48.461642,427
2020,135000,Pré-en-Pail-Saint-Samson,42,1,732,-0.206045,48.458937,427
2020,135000,Pré-en-Pail-Saint-Samson,40,1,732,-0.206045,48.458937,427
2020,135000,Pré-en-Pail-Saint-Samson,40,1,732,-0.206045,48.458937,427
2020,135000,Pré-en-Pail-Saint-Samson,44,1,732,-0.206045,48.458937,427
2018,28000,Pré-en-Pail-Saint-Samson,40,1,407,-0.219022,48.45604,427
2018,28000,Pré-en-Pail-Saint-Samson,69,4,407,-0.219022,48.45604,427
2018,28000,Pré-en-Pail-Saint-Samson,42,1,407,-0.219022,48.45604,427
2018,45000,Pré-en-Pail-Saint-Samson,42,2,314,-0.20124,48.458766,427
2018,45000,Pré-en-Pail-Saint-Samson,45,4,314,-0.20124,48.458766,427
2018,45000,Pré-en-Pail-Saint-Samson,40,2,314,-0.20124,48.458766,427
2018,45000,Pré-en-Pail-Saint-Samson,100,3,314,-0.20124,48.458766,427
2019,240000,Préfailles,30,2,524,-2.224258,47.13386,428
2019,240000,Préfailles,93,3,524,-2.224258,47.13386,428
2021,350000,Préfailles,21,1,346,-2.212716,47.132091,428
2021,247000,Préfailles,39,3,331,-2.212358,47.128811,428
2021,33500,Prinquiau,30,1,2599,-2.008861,47.353648,429
2021,33500,Prinquiau,30,1,2500,-2.008861,47.353648,429
2021,33500,Prinquiau,96,5,2500,-2.008861,47.353648,429
2021,33500,Prinquiau,96,5,2599,-2.008861,47.353648,429
2017,302000,Prinquiau,47,3,1098,-2.031851,47.369678,429
2017,302000,Prinquiau,47,3,1098,-2.031851,47.369678,429
2017,302000,Prinquiau,57,3,1098,-2.031851,47.369678,429
2017,302000,Prinquiau,57,3,1098,-2.031851,47.369678,429
2020,95600,Pruillé-l'Éguillé,101,4,775,0.431078,47.837039,430
2020,95600,Pruillé-l'Éguillé,91,4,775,0.431078,47.837039,430
2020,95600,Pruillé-l'Éguillé,101,4,775,0.431078,47.837039,430
2020,95600,Pruillé-l'Éguillé,91,4,775,0.431078,47.837039,430
2021,200000,Puceul,41,3,371,-1.617704,47.522224,431
2021,200000,Puceul,23,1,371,-1.617704,47.522224,431
2021,200000,Puceul,51,3,371,-1.617704,47.522224,431
2021,200000,Puceul,25,1,371,-1.617704,47.522224,431
2020,125000,Puceul,75,4,235,-1.616819,47.519861,431
2020,136000,Puceul,75,4,146,-1.616796,47.519909,431
2018,157000,Puceul,23,1,371,-1.617704,47.522224,431
2018,157000,Puceul,25,1,371,-1.617704,47.522224,431
2018,157000,Puceul,51,3,371,-1.617704,47.522224,431
2018,157000,Puceul,41,3,371,-1.617704,47.522224,431
2018,110000,Puceul,80,3,165,-1.617506,47.521578,431
2017,105000,Puceul,75,4,146,-1.616796,47.519909,431
2019,177000,Quelaines-Saint-Gault,72,4,700,-0.801845,47.92433,432
2019,177000,Quelaines-Saint-Gault,39,3,700,-0.801845,47.92433,432
2019,177000,Quelaines-Saint-Gault,39,1,700,-0.801845,47.92433,432
2021,55000,Quelaines-Saint-Gault,60,2,37,-0.8025,47.924548,432
2018,45000,Quelaines-Saint-Gault,55,2,213,-0.803513,47.925558,432
2017,110000,Quelaines-Saint-Gault,41,2,92,-0.802828,47.924366,432
2017,110000,Quelaines-Saint-Gault,66,3,16,-0.802116,47.923956,432
2017,110000,Quelaines-Saint-Gault,48,2,16,-0.802116,47.923956,432
2021,319130,Ravigny,25,1,860,-0.0621,48.448339,433
2017,55000,Réaumur,33,1,338,-0.801129,46.719125,434
2017,55000,Réaumur,24,1,338,-0.801129,46.719125,434
2017,55000,Réaumur,27,1,338,-0.801129,46.719125,434
2019,160000,Renazé,59,2,294,-1.054776,47.794129,435
2019,160000,Renazé,65,2,294,-1.054776,47.794129,435
2019,160000,Renazé,25,1,294,-1.054776,47.794129,435
2019,160000,Renazé,65,2,294,-1.054776,47.794129,435
2021,125000,Renazé,60,2,634,-1.072358,47.789474,435
2021,125000,Renazé,100,4,634,-1.072358,47.789474,435
2021,125000,Renazé,50,3,634,-1.072358,47.789474,435
2021,60000,Renazé,41,2,568,-1.0586,47.794696,435
2021,110000,Renazé,44,2,195,-1.059269,47.794703,435
2021,110000,Renazé,58,3,195,-1.059269,47.794703,435
2021,110000,Renazé,55,3,195,-1.059269,47.794703,435
2021,242500,Renazé,55,2,2480,-1.028602,47.788471,435
2021,242500,Renazé,50,3,2480,-1.028602,47.788471,435
2021,242500,Renazé,80,3,2480,-1.028602,47.788471,435
2021,242500,Renazé,55,3,2480,-1.028602,47.788471,435
2018,65000,Renazé,50,3,634,-1.072358,47.789474,435
2018,65000,Renazé,60,2,634,-1.072358,47.789474,435
2018,65000,Renazé,100,4,634,-1.072358,47.789474,435
2018,73500,Renazé,30,1,738,-1.052224,47.793325,435
2018,73500,Renazé,28,1,738,-1.052224,47.793325,435
2018,73500,Renazé,30,1,738,-1.052224,47.793325,435
2018,73500,Renazé,55,3,738,-1.052224,47.793325,435
2018,73500,Renazé,28,1,738,-1.052224,47.793325,435
2018,73500,Renazé,30,2,738,-1.052224,47.793325,435
2018,73500,Renazé,25,1,738,-1.052224,47.793325,435
2017,170500,Renazé,74,2,659,-1.056689,47.793944,435
2017,170500,Renazé,125,4,659,-1.056689,47.793944,435
2017,170500,Renazé,47,1,659,-1.056689,47.793944,435
2019,390000,Rezé,63,3,536,-1.56527,47.175657,436
2019,390000,Rezé,42,3,536,-1.56527,47.175657,436
2019,390000,Rezé,35,1,536,-1.56527,47.175657,436
2019,390000,Rezé,44,2,536,-1.56527,47.175657,436
2019,288200,Rezé,40,2,302,-1.572192,47.196555,436
2019,288200,Rezé,55,2,302,-1.572192,47.196555,436
2019,605000,Rezé,79,4,596,-1.554368,47.188967,436
2019,605000,Rezé,79,4,596,-1.554368,47.188967,436
2019,605000,Rezé,79,4,596,-1.554368,47.188967,436
2019,605000,Rezé,79,4,596,-1.554368,47.188967,436
2019,210000,Rezé,44,2,118,-1.544271,47.178759,436
2019,200000,Rezé,46,2,161,-1.537709,47.182776,436
2019,200000,Rezé,42,2,161,-1.537709,47.182776,436
2019,240000,Rezé,46,2,336,-1.561948,47.180572,436
2019,240000,Rezé,67,4,336,-1.561948,47.180572,436
2019,425000,Rezé,55,2,302,-1.572192,47.196555,436
2019,425000,Rezé,40,2,302,-1.572192,47.196555,436
2019,160000,Rezé,44,2,118,-1.544271,47.178759,436
2019,190000,Rezé,63,3,404,-1.542171,47.178489,436
2019,190000,Rezé,47,2,404,-1.542171,47.178489,436
2019,1207940,Rezé,101,3,106,-1.569921,47.1915,436
2021,245000,Rezé,66,3,347,-1.54563,47.184997,436
2021,245000,Rezé,65,3,347,-1.54563,47.184997,436
2021,245000,Rezé,36,2,347,-1.54563,47.184997,436
2021,550382,Rezé,17,1,370,-1.540807,47.188619,436
2021,520000,Rezé,24,1,485,-1.566297,47.179506,436
2021,520000,Rezé,25,1,485,-1.566297,47.179506,436
2021,277000,Rezé,31,2,188,-1.537817,47.182519,436
2021,277000,Rezé,31,2,188,-1.537817,47.182519,436
2021,285000,Rezé,49,2,214,-1.540757,47.187402,436
2021,285000,Rezé,40,2,214,-1.540757,47.187402,436
2021,267500,Rezé,58,4,136,-1.548515,47.190965,436
2020,143300,Rezé,102,5,15,-1.564572,47.191005,436
2020,143300,Rezé,85,4,15,-1.564572,47.191005,436
2020,720000,Rezé,44,2,186,-1.545925,47.184935,436
2020,720000,Rezé,34,2,186,-1.545925,47.184935,436
2020,240000,Rezé,38,2,132,-1.538052,47.183124,436
2020,240000,Rezé,38,2,132,-1.538052,47.183124,436
2020,400000,Rezé,35,2,216,-1.545005,47.175275,436
2020,400000,Rezé,35,2,216,-1.545005,47.175275,436
2020,400000,Rezé,35,2,216,-1.545005,47.175275,436
2020,400000,Rezé,35,2,216,-1.545005,47.175275,436
2018,340000,Rezé,100,5,163,-1.547725,47.189851,436
2018,350000,Rezé,35,2,78,-1.570404,47.191522,436
2018,350000,Rezé,35,1,78,-1.570404,47.191522,436
2018,350000,Rezé,40,1,78,-1.570404,47.191522,436
2018,150000,Rezé,19,1,113,-1.551812,47.191922,436
2018,150000,Rezé,18,1,113,-1.551812,47.191922,436
2018,150000,Rezé,25,1,113,-1.551812,47.191922,436
2018,420000,Rezé,53,2,758,-1.547073,47.186496,436
2018,420000,Rezé,38,1,758,-1.547073,47.186496,436
2018,210000,Rezé,37,3,103,-1.538183,47.162644,436
2018,210000,Rezé,27,2,103,-1.538183,47.162644,436
2018,210000,Rezé,25,2,103,-1.538183,47.162644,436
2018,360000,Rezé,57,3,91,-1.580617,47.195097,436
2018,290000,Rezé,35,2,84,-1.548864,47.190171,436
2018,290000,Rezé,11,1,84,-1.548864,47.190171,436
2018,290000,Rezé,28,1,84,-1.548864,47.190171,436
2018,290000,Rezé,17,1,84,-1.548864,47.190171,436
2018,338000,Rezé,33,2,224,-1.546498,47.191022,436
2018,338000,Rezé,47,2,224,-1.546498,47.191022,436
2018,338000,Rezé,59,3,224,-1.546498,47.191022,436
2018,338000,Rezé,29,2,224,-1.546498,47.191022,436
2018,338000,Rezé,59,2,224,-1.546498,47.191022,436
2017,965456,Rezé,41,2,2160,-1.542882,47.17086,436
2017,965456,Rezé,88,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,49,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,109,5,2160,-1.542882,47.17086,436
2017,965456,Rezé,83,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,109,5,2160,-1.542882,47.17086,436
2017,965456,Rezé,85,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,56,2,2160,-1.542882,47.17086,436
2017,965456,Rezé,68,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,88,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,59,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,60,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,68,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,85,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,61,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,61,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,62,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,66,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,88,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,66,3,2160,-1.542882,47.17086,436
2017,965456,Rezé,88,4,2160,-1.542882,47.17086,436
2017,965456,Rezé,83,4,2160,-1.542882,47.17086,436
2017,260000,Rezé,95,3,453,-1.54036,47.180893,436
2017,260000,Rezé,76,2,453,-1.54036,47.180893,436
2017,430000,Rezé,69,3,78,-1.544402,47.194337,436
2017,430000,Rezé,32,2,78,-1.544402,47.194337,436
2017,430000,Rezé,69,3,78,-1.544402,47.194337,436
2017,266000,Rezé,17,1,66,-1.547499,47.188965,436
2017,266000,Rezé,17,1,66,-1.547499,47.188965,436
2017,266000,Rezé,17,1,66,-1.547499,47.188965,436
2017,266000,Rezé,17,1,66,-1.547499,47.188965,436
2017,266000,Rezé,17,1,66,-1.547499,47.188965,436
2017,850000,Rezé,85,4,1225,-1.540743,47.15459,436
2017,373810.34,Rezé,70,3,573,-1.557094,47.180398,436
2017,373810.34,Rezé,50,1,573,-1.557094,47.180398,436
2017,373810.34,Rezé,60,1,573,-1.557094,47.180398,436
2017,373810.34,Rezé,38,2,573,-1.557094,47.180398,436
2017,270000,Rezé,70,3,573,-1.557094,47.180398,436
2017,270000,Rezé,38,2,573,-1.557094,47.180398,436
2017,270000,Rezé,60,1,573,-1.557094,47.180398,436
2017,270000,Rezé,50,1,573,-1.557094,47.180398,436
2017,230000,Rezé,86,3,574,-1.535067,47.164963,436
2017,230000,Rezé,26,1,574,-1.535067,47.164963,436
2019,288000,Riaillé,50,2,1210,-1.295061,47.518514,437
2019,288000,Riaillé,50,2,1210,-1.295061,47.518514,437
2019,288000,Riaillé,51,2,1210,-1.295061,47.518514,437
2019,288000,Riaillé,68,3,1210,-1.295061,47.518514,437
2019,288000,Riaillé,66,3,1210,-1.295061,47.518514,437
2019,150000,Riaillé,20,1,441,-1.290561,47.514865,437
2020,119000,Riaillé,103,3,95,-1.293468,47.517741,437
2019,70000,Rives de l'Yon,75,4,90,-1.315836,46.593332,438
2019,90000,Rives de l'Yon,45,1,104,-1.311231,46.590723,438
2019,90000,Rives de l'Yon,40,2,104,-1.311231,46.590723,438
2020,150000,Rives de l'Yon,91,3,174,-1.310587,46.590409,438
2020,150000,Rives de l'Yon,91,3,174,-1.310587,46.590409,438
2020,150000,Rives de l'Yon,91,3,174,-1.310587,46.590409,438
2020,150000,Rives de l'Yon,91,3,174,-1.310587,46.590409,438
2021,42062.85,Rives-du-Loir-en-Anjou,85,2,31,-0.422806,47.561881,439
2021,42062.85,Rives-du-Loir-en-Anjou,41,2,31,-0.422806,47.561881,439
2020,400000,Rives-du-Loir-en-Anjou,25,1,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,34,1,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,46,2,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,34,1,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,38,2,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,35,2,260,-0.421871,47.560692,439
2020,400000,Rives-du-Loir-en-Anjou,62,3,260,-0.421871,47.560692,439
2018,160000,Rives-du-Loir-en-Anjou,99,6,294,-0.417564,47.519861,439
2018,160000,Rives-du-Loir-en-Anjou,40,3,294,-0.417564,47.519861,439
2018,142000,Rives-du-Loir-en-Anjou,65,3,600,-0.429162,47.558074,439
2017,118000,Rives-du-Loir-en-Anjou,40,2,80,-0.423993,47.5609,439
2017,118000,Rives-du-Loir-en-Anjou,36,2,80,-0.423993,47.5609,439
2017,118000,Rives-du-Loir-en-Anjou,40,2,80,-0.423993,47.5609,439
2019,500000,Rochefort-sur-Loire,100,3,2114,-0.646554,47.317429,440
2019,500000,Rochefort-sur-Loire,100,3,2267,-0.646554,47.317429,440
2019,500000,Rochefort-sur-Loire,100,3,4100,-0.646554,47.317429,440
2019,249000,Rochefort-sur-Loire,45,2,209,-0.655394,47.357552,440
2019,249000,Rochefort-sur-Loire,31,2,209,-0.655394,47.357552,440
2019,249000,Rochefort-sur-Loire,25,1,209,-0.655394,47.357552,440
2019,249000,Rochefort-sur-Loire,40,2,209,-0.655394,47.357552,440
2019,249000,Rochefort-sur-Loire,35,2,209,-0.655394,47.357552,440
2019,120000,Rochefort-sur-Loire,55,2,63,-0.654167,47.356753,440
2019,120000,Rochefort-sur-Loire,85,1,63,-0.654167,47.356753,440
2019,164000,Rochefort-sur-Loire,35,1,44,-0.693958,47.359617,440
2019,164000,Rochefort-sur-Loire,35,1,1375,-0.693958,47.359617,440
2019,164000,Rochefort-sur-Loire,45,1,1375,-0.693958,47.359617,440
2019,164000,Rochefort-sur-Loire,45,1,44,-0.693958,47.359617,440
2019,40000,Rochefort-sur-Loire,50,2,134,-0.65498,47.355743,440
2019,71000,Rochefort-sur-Loire,15,1,59,-0.65477,47.356832,440
2019,71000,Rochefort-sur-Loire,22,1,59,-0.65477,47.356832,440
2019,71000,Rochefort-sur-Loire,22,1,59,-0.65477,47.356832,440
2021,88000,Rochefort-sur-Loire,70,2,242,-0.656483,47.358378,440
2021,88000,Rochefort-sur-Loire,60,2,242,-0.656483,47.358378,440
2021,88000,Rochefort-sur-Loire,45,2,242,-0.656483,47.358378,440
2021,260000,Rochefort-sur-Loire,30,1,132,-0.655283,47.357572,440
2021,260000,Rochefort-sur-Loire,62,4,132,-0.655283,47.357572,440
2021,260000,Rochefort-sur-Loire,33,2,132,-0.655283,47.357572,440
2021,260000,Rochefort-sur-Loire,49,3,132,-0.655283,47.357572,440
2021,85000,Rochefort-sur-Loire,80,2,59,-0.655111,47.357215,440
2021,85000,Rochefort-sur-Loire,40,1,59,-0.655111,47.357215,440
2021,177000,Rochefort-sur-Loire,73,2,131,-0.657518,47.35763,440
2021,177000,Rochefort-sur-Loire,60,2,131,-0.657518,47.35763,440
2021,177000,Rochefort-sur-Loire,73,4,131,-0.657518,47.35763,440
2020,150000,Rochefort-sur-Loire,97,5,204,-0.657674,47.356956,440
2020,150000,Rochefort-sur-Loire,70,3,204,-0.657674,47.356956,440
2018,225000,Rochefort-sur-Loire,20,1,966,-0.643189,47.374428,440
2018,225000,Rochefort-sur-Loire,20,1,1795,-0.643189,47.374428,440
2018,238000,Rochefort-sur-Loire,60,2,115,-0.655181,47.357961,440
2017,186000,Rochefort-sur-Loire,51,3,500,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,35,2,1346,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,87,4,500,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,86,4,500,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,86,4,1346,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,51,3,1346,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,35,2,500,-0.653566,47.356057,440
2017,186000,Rochefort-sur-Loire,87,4,1346,-0.653566,47.356057,440
2017,88500,Rochefort-sur-Loire,63,3,66,-0.655094,47.357287,440
2017,88500,Rochefort-sur-Loire,37,1,66,-0.655094,47.357287,440
2017,149400,Rochefort-sur-Loire,70,3,204,-0.657674,47.356956,440
2017,149400,Rochefort-sur-Loire,97,5,204,-0.657674,47.356956,440
2019,130000,Rocheservière,87,4,138,-1.509232,46.934988,441
2019,125000,Rocheservière,90,4,148,-1.509325,46.934989,441
2019,80000,Rocheservière,90,4,567,-1.511355,46.939373,441
2020,118000,Rocheservière,30,2,92,-1.510392,46.937519,441
2020,118000,Rocheservière,30,2,92,-1.510392,46.937519,441
2018,41400,Rocheservière,40,2,53,-1.513525,46.93615,441
2018,41400,Rocheservière,50,2,53,-1.513525,46.93615,441
2017,130000,Rocheservière,122,5,726,-1.509041,46.934971,441
2017,130000,Rocheservière,16,1,726,-1.509041,46.934971,441
2018,110000,Rochetrejoux,91,3,765,-0.991716,46.789782,442
2018,80000,Rochetrejoux,112,5,145,-0.998051,46.789577,442
2018,135000,Rochetrejoux,55,2,295,-0.993125,46.789233,442
2018,135000,Rochetrejoux,55,3,295,-0.993125,46.789233,442
2018,135000,Rochetrejoux,55,3,295,-0.993125,46.789233,442
2019,162000,Rouans,65,2,1055,-1.840657,47.193427,443
2019,162000,Rouans,23,1,1055,-1.840657,47.193427,443
2021,180000,Rouans,53,2,82,-1.859119,47.186096,443
2021,126000,Rougé,63,3,140,-1.448581,47.783206,444
2021,126000,Rougé,63,3,140,-1.448581,47.783206,444
2021,126000,Rougé,80,3,140,-1.448581,47.783206,444
2020,100000,Rougé,90,4,543,-1.447945,47.783831,444
2017,420000,Rouillon,33,2,168,0.135891,48.008054,445
2017,420000,Rouillon,28,2,168,0.135891,48.008054,445
2017,420000,Rouillon,31,2,168,0.135891,48.008054,445
2019,215000,Sablé-sur-Sarthe,66,3,724,-0.343315,47.842849,446
2019,215000,Sablé-sur-Sarthe,52,3,724,-0.343315,47.842849,446
2019,215000,Sablé-sur-Sarthe,66,3,724,-0.343315,47.842849,446
2019,215000,Sablé-sur-Sarthe,65,3,724,-0.343315,47.842849,446
2019,110000,Sablé-sur-Sarthe,42,2,96,-0.334269,47.839928,446
2019,110000,Sablé-sur-Sarthe,42,2,96,-0.334269,47.839928,446
2019,60000,Sablé-sur-Sarthe,30,1,103,-0.319409,47.833342,446
2019,60000,Sablé-sur-Sarthe,37,2,103,-0.319409,47.833342,446
2019,204600,Sablé-sur-Sarthe,35,2,54,-0.329177,47.838778,446
2019,204600,Sablé-sur-Sarthe,35,2,54,-0.329177,47.838778,446
2019,135000,Sablé-sur-Sarthe,20,1,81,-0.326794,47.835663,446
2019,135000,Sablé-sur-Sarthe,23,1,81,-0.326794,47.835663,446
2019,135000,Sablé-sur-Sarthe,23,1,81,-0.326794,47.835663,446
2019,135000,Sablé-sur-Sarthe,28,1,81,-0.326794,47.835663,446
2019,135000,Sablé-sur-Sarthe,28,1,81,-0.326794,47.835663,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,85000,Sablé-sur-Sarthe,18,1,350,-0.345876,47.846988,446
2019,125000,Sablé-sur-Sarthe,12,1,110,-0.331338,47.839722,446
2019,125000,Sablé-sur-Sarthe,12,1,110,-0.331338,47.839722,446
2019,125000,Sablé-sur-Sarthe,16,1,110,-0.331338,47.839722,446
2019,125000,Sablé-sur-Sarthe,12,1,110,-0.331338,47.839722,446
2019,40000,Sablé-sur-Sarthe,17,1,43,-0.33037,47.838713,446
2019,40000,Sablé-sur-Sarthe,17,1,43,-0.33037,47.838713,446
2019,210000,Sablé-sur-Sarthe,61,1,155,-0.331712,47.841457,446
