date_mutation,valeur_fonciere,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
24/03/2017,130000,La Ferté-Bernard,Maison,140,6,858,0.654052,48.180757
28/03/2017,105000,Arçonnay,Maison,85,4,646,0.088285,48.396093
24/03/2017,153750,Dehault,Maison,101,4,1144,0.556894,48.209275
29/03/2017,205000,La Chapelle-du-Bois,Maison,138,5,645,0.572331,48.237372
25/03/2017,164700,Arçonnay,Maison,117,5,647,0.080828,48.397059
28/03/2017,95000,Cormes,Maison,240,7,914,0.705239,48.16647
10/03/2017,88700,Cormes,Maison,71,3,1334,0.739593,48.179076
29/03/2017,62000,Saint-Marceau,Maison,69,2,360,0.131826,48.181554
14/02/2017,50000,Saint-Léonard-des-Bois,Maison,90,4,98,-0.077634,48.351733
27/03/2017,118000,La Ferté-Bernard,Maison,82,4,793,0.640334,48.183198
29/03/2017,144000,Vivoin,Maison,87,4,819,0.159726,48.232578
27/03/2017,120000,Saint-Christophe-du-Jambet,Maison,110,4,382,0.035547,48.233753
21/03/2017,16000,Bonnétable,Maison,29,1,366,0.44637,48.170374
24/03/2017,112000,Tuffé Val de la Chéronne,Maison,94,3,560,0.523403,48.110494
31/03/2017,65000,Saint-Maixent,Maison,51,3,587,0.656484,48.088438
06/04/2017,40000,Sceaux-sur-Huisne,Maison,58,3,207,0.586999,48.106492
29/03/2017,110000,Beaumont-sur-Sarthe,Maison,66,3,574,0.127827,48.230894
07/04/2017,60000,Tuffé Val de la Chéronne,Maison,120,5,185,0.516732,48.114187
27/03/2017,42000,Tuffé Val de la Chéronne,Maison,50,3,565,0.512932,48.107732
10/04/2017,100000,Tuffé Val de la Chéronne,Maison,82,5,1814,0.515137,48.107134
15/03/2017,141200,Beillé,Maison,98,4,925,0.506643,48.080194
07/04/2017,135500,Mamers,Maison,158,5,420,0.368805,48.35476
31/03/2017,226000,Doucelles,Maison,212,5,120,0.173034,48.247267
31/03/2017,226000,Doucelles,Maison,212,5,4521,0.173034,48.247267
27/03/2017,20000,Villeneuve-en-Perseigne,Maison,32,1,295,0.258987,48.476324
30/03/2017,110000,Vezot,Maison,162,6,1580,0.298211,48.361294
30/03/2017,110000,Vezot,Maison,162,6,5160,0.298211,48.361294
30/03/2017,110000,Vezot,Maison,162,6,1100,0.298211,48.361294
21/03/2017,162500,Saint-Calez-en-Saosnois,Maison,148,6,782,0.324147,48.3115
21/03/2017,162500,Saint-Calez-en-Saosnois,Maison,148,6,3470,0.324147,48.3115
30/03/2017,26900,René,Maison,60,1,1670,0.203758,48.275959
30/03/2017,26900,René,Maison,60,1,760,0.203758,48.275959
17/03/2017,42000,Mamers,Maison,63,3,89,0.370045,48.348059
20/03/2017,80000,Tuffé Val de la Chéronne,Maison,136,4,3930,0.512512,48.094272
20/03/2017,80000,Tuffé Val de la Chéronne,Maison,136,4,500,0.512512,48.094272
31/03/2017,85000,René,Maison,127,6,945,0.221987,48.278976
04/04/2017,55000,Saint-Maixent,Maison,65,2,630,0.6467,48.093156
10/04/2017,30000,Gréez-sur-Roc,Maison,96,4,355,0.794146,48.137575
20/03/2017,53000,Louzes,Maison,60,2,475,0.320412,48.425051
24/03/2017,104082,Gréez-sur-Roc,Maison,178,5,417,0.794919,48.137501
04/04/2017,45000,Oisseau-le-Petit,Maison,60,1,232,0.085628,48.349171
12/04/2017,40000,Bonnétable,Maison,112,5,135,0.424664,48.179588
27/03/2017,157000,La Chapelle-Saint-Rémy,Maison,141,5,502,0.459648,48.108814
30/03/2017,23000,Bonnétable,Maison,41,2,179,0.428726,48.175654
31/03/2017,70000,Bonnétable,Appartement,112,4,860,0.424704,48.1794
21/03/2017,157800,Beaumont-sur-Sarthe,Maison,312,12,583,0.132115,48.225027
10/04/2017,118000,Cherré-Au,Maison,91,4,175,0.656481,48.17029
08/04/2017,53000,Saint-Rémy-du-Val,Maison,110,4,262,0.254962,48.348935
10/04/2017,120000,Saint-Ulphace,Maison,92,4,1338,0.792841,48.158304
25/03/2017,35000,Fresnay-sur-Sarthe,Maison,84,5,345,0.024082,48.283726
07/04/2017,225953,Mamers,Maison,397,10,3145,0.367393,48.3517
07/04/2017,225953,Mamers,Maison,397,10,2649,0.367393,48.3517
07/04/2017,225953,Mamers,Maison,397,10,3549,0.367393,48.3517
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,29210,-0.143404,48.326002
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,1360,-0.143404,48.326002
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,32900,-0.143404,48.326002
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,65800,-0.143404,48.326002
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,1920,-0.143404,48.326002
05/04/2017,50000,Saint-Paul-le-Gaultier,Maison,80,3,5790,-0.143404,48.326002
31/03/2017,52000,Saint-Paul-le-Gaultier,Maison,32,3,400,-0.148682,48.330343
31/03/2017,52000,Saint-Paul-le-Gaultier,Maison,32,3,3160,-0.148682,48.330343
01/04/2017,41000,Saint-Aubin-de-Locquenay,Maison,80,3,152,0.02691,48.256212
31/03/2017,110000,Ancinnes,Maison,75,4,540,0.181348,48.367079
31/03/2017,236520,Champfleur,Maison,142,4,757,0.134414,48.384168
29/03/2017,132500,Bonnétable,Maison,272,9,1440,0.424307,48.178418
29/03/2017,132500,Bonnétable,Maison,272,9,1088,0.424307,48.178418
29/03/2017,132500,Bonnétable,Maison,272,9,660,0.424307,48.178418
27/03/2017,122000,Saint-Longis,Maison,98,3,6122,0.342637,48.347475
27/03/2017,122000,Saint-Longis,Maison,98,3,600,0.342637,48.347475
27/03/2017,122000,Saint-Longis,Maison,48,3,600,0.342637,48.347475
27/03/2017,122000,Saint-Longis,Maison,48,3,6122,0.342637,48.347475
04/04/2017,80000,Bonnétable,Maison,80,4,1200,0.436314,48.177218
04/04/2017,80000,Bonnétable,Maison,80,4,1334,0.436314,48.177218
30/03/2017,20000,Mamers,Maison,62,3,55,0.372078,48.351581
05/04/2017,132900,Villeneuve-en-Perseigne,Maison,104,5,618,0.177322,48.433234
05/04/2017,75000,Blèves,Maison,83,3,2650,0.337233,48.457668
05/04/2017,75000,Blèves,Maison,83,3,7658,0.337233,48.457668
31/03/2017,185000,Souvigné-sur-Même,Maison,139,5,9760,0.639349,48.217161
31/03/2017,185000,Souvigné-sur-Même,Maison,139,5,500,0.639349,48.217161
03/04/2017,66000,Boëssé-le-Sec,Maison,68,4,1000,0.571169,48.128292
21/04/2017,133500,Beillé,Maison,89,5,1015,0.507996,48.080394
18/04/2017,69000,La Chapelle-Saint-Rémy,Maison,28,1,325,0.44756,48.105871
21/04/2017,59000,Tuffé Val de la Chéronne,Maison,66,4,419,0.51387,48.111903
07/04/2017,108000,Mamers,Maison,141,6,826,0.378706,48.349119
21/04/2017,84000,Saint-Ouen-de-Mimbré,Maison,106,5,594,0.031218,48.288707
21/04/2017,84000,Saint-Ouen-de-Mimbré,Maison,106,5,691,0.031218,48.288707
31/03/2017,50000,Bonnétable,Maison,70,4,353,0.424308,48.182921
31/03/2017,134000,Bonnétable,Maison,93,5,412,0.430937,48.184766
31/03/2017,134000,Bonnétable,Maison,93,5,135,0.430937,48.184766
12/04/2017,110000,Fresnay-sur-Sarthe,Maison,98,5,774,0.013196,48.278692
18/04/2017,142000,Bouër,Maison,104,4,500,0.600782,48.067691
18/04/2017,142000,Bouër,Maison,104,4,1002,0.600782,48.067691
19/04/2017,190000,Arçonnay,Maison,160,6,1632,0.098406,48.395969
19/04/2017,190000,Arçonnay,Maison,160,6,800,0.098406,48.395969
07/04/2017,134030,Moitron-sur-Sarthe,Maison,60,2,1120,0.069143,48.245784
07/04/2017,134030,Moitron-sur-Sarthe,Maison,60,2,21960,0.069143,48.245784
18/04/2017,227250,La Bosse,Maison,162,6,2340,0.525369,48.165233
30/03/2017,155000,Saint-Cosme-en-Vairais,Maison,107,5,598,0.458128,48.276282
30/03/2017,155000,Saint-Cosme-en-Vairais,Maison,107,5,600,0.458128,48.276282
19/04/2017,160000,La Ferté-Bernard,Maison,123,5,852,0.663295,48.186246
14/04/2017,160000,Saint-Martin-des-Monts,Maison,112,5,248,0.590631,48.154435
26/04/2017,240500,Courgenard,Maison,120,4,68220,0.735923,48.170237
26/04/2017,240500,Courgenard,Maison,120,4,11030,0.735923,48.170237
26/04/2017,240500,Courgenard,Maison,120,4,5450,0.735923,48.170237
26/04/2017,240500,Courgenard,Maison,120,4,65700,0.735923,48.170237
26/04/2017,30000,Gréez-sur-Roc,Maison,50,2,128,0.796886,48.138089
21/04/2017,55000,Boëssé-le-Sec,Maison,157,6,762,0.577338,48.13871
21/04/2017,152000,Dangeul,Maison,107,5,1000,0.260819,48.248339
21/04/2017,152000,Dangeul,Maison,107,5,404,0.260819,48.248339
11/04/2017,71500,Saint-Cosme-en-Vairais,Maison,88,3,304,0.463231,48.273237
10/04/2017,90500,Saosnes,Maison,116,3,729,0.307698,48.324165
10/04/2017,193000,Saint-Cosme-en-Vairais,Maison,136,5,896,0.466891,48.273423
11/04/2017,20300,Rouperroux-le-Coquet,Maison,57,3,69,0.430747,48.227746
07/04/2017,82000,La Ferté-Bernard,Maison,52,3,702,0.638392,48.189812
10/04/2017,155000,Bonnétable,Maison,113,4,1796,0.463101,48.159641
03/04/2017,75000,Melleray,Maison,119,4,287,0.799554,48.102313
12/04/2017,120660,Villeneuve-en-Perseigne,Maison,104,4,2262,0.162467,48.431527
12/04/2017,120660,Villeneuve-en-Perseigne,Maison,104,4,1000,0.162467,48.431527
08/04/2017,237000,Fyé,Maison,271,5,658,0.079494,48.326785
14/04/2017,80000,Beaumont-sur-Sarthe,Maison,130,4,1724,0.113149,48.219498
12/04/2017,17500,Douillet,Maison,105,4,73,-0.05296,48.281028
12/04/2017,17500,Douillet,Maison,105,4,7084,-0.05296,48.281028
12/04/2017,17500,Douillet,Maison,105,4,5168,-0.05296,48.281028
08/04/2017,170000,Béthon,Maison,110,4,1000,0.091283,48.370688
08/04/2017,170000,Béthon,Maison,110,4,375,0.091283,48.370688
11/04/2017,105000,Moncé-en-Saosnois,Maison,98,4,2280,0.395915,48.273464
21/04/2017,48000,Congé-sur-Orne,Maison,98,4,503,0.253042,48.199884
13/04/2017,42500,La Ferté-Bernard,Maison,50,2,355,0.637626,48.182364
14/04/2017,106000,Aillières-Beauvoir,Maison,91,5,1001,0.322663,48.405875
14/04/2017,106000,Aillières-Beauvoir,Maison,91,5,1000,0.322663,48.405875
14/04/2017,65000,Saint-Rémy-des-Monts,Maison,114,4,275,0.401023,48.307257
14/04/2017,65000,Saint-Rémy-des-Monts,Maison,114,4,370,0.401023,48.307257
11/04/2017,102000,Melleray,Maison,90,4,1256,0.795488,48.097729
12/04/2017,55000,La Ferté-Bernard,Maison,89,4,310,0.659957,48.193061
28/04/2017,112000,Saint-Jean-des-Échelles,Maison,102,4,824,0.713349,48.131301
28/04/2017,30000,Cherré-Au,Maison,50,2,335,0.683309,48.192317
13/04/2017,105000,Saint-Christophe-du-Jambet,Maison,91,3,3260,0.010249,48.228343
13/04/2017,105000,Saint-Christophe-du-Jambet,Maison,91,3,820,0.010249,48.228343
28/04/2017,90000,Cherré-Au,Maison,51,3,624,0.659744,48.17214
24/04/2017,20000,Nogent-le-Bernard,Maison,50,3,1393,0.465184,48.234492
15/04/2017,67150,Montreuil-le-Chétif,Maison,128,5,454,-0.036009,48.245461
13/04/2017,100000,Beaumont-sur-Sarthe,Maison,87,4,2030,0.117107,48.23086
27/04/2017,60000,Bonnétable,Maison,62,3,491,0.423427,48.185978
21/04/2017,225000,Oisseau-le-Petit,Maison,97,3,4456,0.063042,48.344416
21/04/2017,225000,Oisseau-le-Petit,Maison,97,3,238,0.063042,48.344416
21/04/2017,225000,Oisseau-le-Petit,Maison,97,3,1166,0.063042,48.344416
20/04/2017,78000,Saint-Cosme-en-Vairais,Maison,119,5,418,0.463069,48.273906
29/04/2017,110000,Saint-Rémy-des-Monts,Maison,108,5,600,0.371268,48.338445
29/04/2017,110000,Saint-Rémy-des-Monts,Maison,108,5,480,0.371268,48.338445
28/04/2017,120000,Tuffé Val de la Chéronne,Maison,146,2,1658,0.519148,48.129672
20/04/2017,60000,Saint-Longis,Maison,66,4,250,0.352967,48.356316
20/04/2017,60000,Saint-Longis,Maison,66,4,470,0.352967,48.356316
20/04/2017,60000,Saint-Longis,Maison,66,4,1820,0.352967,48.356316
20/04/2017,60000,Saint-Longis,Maison,66,4,15686,0.352967,48.356316
20/04/2017,35000,Saint-Longis,Maison,70,3,590,0.353713,48.356699
20/04/2017,35000,Saint-Longis,Maison,70,3,170,0.353713,48.356699
19/04/2017,50000,Ancinnes,Maison,123,5,405,0.17658,48.368547
19/04/2017,101000,Ancinnes,Maison,75,4,480,0.181868,48.367185
22/04/2017,80000,Bourg-le-Roi,Maison,78,4,640,0.131615,48.343871
24/04/2017,77500,Fyé,Maison,98,4,349,0.099436,48.32266
14/04/2017,85000,Saint-Léonard-des-Bois,Maison,35,1,88,-0.077178,48.351814
14/04/2017,85000,Saint-Léonard-des-Bois,Maison,96,4,101,-0.077253,48.351738
21/04/2017,160000,Sougé-le-Ganelon,Maison,107,5,869,-0.024516,48.315321
25/04/2017,20000,Saint-Ouen-de-Mimbré,Maison,50,1,304,0.047385,48.293409
28/04/2017,17000,Saint-Longis,Maison,29,2,63,0.347459,48.355681
21/04/2017,25000,Montreuil-le-Chétif,Maison,145,6,1370,-0.03337,48.243404
28/04/2017,35000,Fresnay-sur-Sarthe,Maison,48,3,74,0.022086,48.279728
27/04/2017,35000,Marolles-les-Braults,Maison,110,3,88,0.312965,48.252152
13/04/2017,71000,Arçonnay,Maison,41,1,121,0.08587,48.394622
18/04/2017,40000,Bonnétable,Maison,34,2,200,0.425097,48.181792
24/04/2017,45500,Courgains,Maison,80,3,47,0.278501,48.289627
25/04/2017,38000,Louzes,Maison,98,3,2916,0.304625,48.427002
25/04/2017,38000,Louzes,Maison,98,3,2500,0.304625,48.427002
15/04/2017,90000,Saint-Ouen-de-Mimbré,Maison,90,3,118,0.032305,48.28494
26/04/2017,37000,Melleray,Maison,56,2,282,0.800604,48.097599
21/04/2017,30165,Lamnay,Maison,110,2,766,0.694241,48.12251
28/03/2017,60000,Villeneuve-en-Perseigne,Maison,130,3,525,0.323475,48.454536
27/04/2017,50000,Fresnay-sur-Sarthe,Maison,86,5,871,0.020817,48.287793
27/04/2017,50000,Fresnay-sur-Sarthe,Maison,86,5,500,0.020817,48.287793
05/05/2017,68000,Saint-Cosme-en-Vairais,Maison,71,5,304,0.464585,48.274972
02/05/2017,176000,Saint-Jean-des-Échelles,Maison,85,4,1262,0.71594,48.135191
25/04/2017,60000,Mézières-sur-Ponthouin,Maison,71,2,561,0.292502,48.221056
16/05/2017,160000,Bonnétable,Maison,130,5,1011,0.425305,48.163247
12/05/2017,93000,Bonnétable,Maison,65,4,1665,0.423841,48.181961
28/04/2017,115000,La Ferté-Bernard,Maison,96,4,143,0.655107,48.180404
15/05/2017,29000,Beillé,Maison,42,2,1000,0.503186,48.079821
15/05/2017,29000,Beillé,Maison,42,2,15619,0.503186,48.079821
02/05/2017,163000,Cherré-Au,Maison,100,4,545,0.655463,48.168322
18/05/2017,123060,La Chapelle-Saint-Rémy,Maison,81,4,1500,0.457569,48.110279
18/05/2017,123060,La Chapelle-Saint-Rémy,Maison,81,4,821,0.457569,48.110279
18/05/2017,123060,La Chapelle-Saint-Rémy,Maison,81,4,1000,0.457569,48.110279
21/04/2017,161400,Villeneuve-en-Perseigne,Maison,115,5,1990,0.171863,48.434792
21/04/2017,161400,Villeneuve-en-Perseigne,Maison,115,5,810,0.171863,48.434792
05/05/2017,189400,La Ferté-Bernard,Maison,113,5,596,0.638932,48.179394
06/05/2017,45000,Assé-le-Boisne,Maison,95,5,251,-0.007123,48.32258
29/04/2017,80000,Saint-Ouen-de-Mimbré,Maison,84,5,560,0.049616,48.290257
05/05/2017,37000,Assé-le-Boisne,Maison,57,2,8757,-0.024363,48.348294
05/05/2017,37000,Assé-le-Boisne,Maison,57,2,2000,-0.024363,48.348294
27/04/2017,85000,Champfleur,Maison,95,4,453,0.131675,48.388024
03/05/2017,140000,La Ferté-Bernard,Maison,78,3,355,0.645979,48.190627
16/05/2017,126000,Champfleur,Maison,93,3,480,0.128239,48.389183
27/04/2017,62018,Fresnay-sur-Sarthe,Maison,66,4,453,0.025498,48.28342
18/05/2017,117500,Cherré-Au,Maison,54,5,189,0.656772,48.173657
28/04/2017,110000,Bonnétable,Maison,74,6,1000,0.442325,48.183915
28/04/2017,110000,Bonnétable,Maison,74,6,1865,0.442325,48.183915
04/05/2017,100000,Neufchâtel-en-Saosnois,Maison,120,4,260,0.284173,48.38164
26/04/2017,85000,Béthon,Maison,65,3,850,0.088404,48.371056
26/04/2017,85000,Béthon,Maison,65,3,800,0.088404,48.371056
28/04/2017,126000,Mamers,Maison,134,6,818,0.359421,48.356487
09/05/2017,62480,Chérancé,Maison,80,3,912,0.173818,48.285094
09/05/2017,62480,Chérancé,Maison,80,3,395,0.173818,48.285094
05/05/2017,107710,Arçonnay,Maison,67,4,480,0.085362,48.398657
05/05/2017,85000,Mézières-sur-Ponthouin,Maison,70,2,1290,0.309722,48.197736
12/05/2017,137500,Marolles-les-Braults,Maison,93,4,731,0.325318,48.25548
28/04/2017,60000,Mamers,Maison,90,5,556,0.364809,48.348075
06/05/2017,52000,Villeneuve-en-Perseigne,Maison,112,5,8764,0.162038,48.387973
06/05/2017,52000,Villeneuve-en-Perseigne,Maison,112,5,1300,0.162038,48.387973
10/05/2017,55000,Mamers,Maison,30,1,220,0.364081,48.348785
12/05/2017,133680,Bonnétable,Maison,91,4,1956,0.445469,48.184772
12/05/2017,133680,Bonnétable,Maison,91,4,2542,0.445469,48.184772
22/05/2017,182000,La Ferté-Bernard,Maison,145,7,120,0.655479,48.185441
03/05/2017,155000,Arçonnay,Maison,95,5,634,0.085149,48.397388
19/05/2017,80000,Saint-Longis,Maison,50,2,591,0.338114,48.350453
19/05/2017,80000,Saint-Longis,Maison,50,2,2709,0.338114,48.350453
19/05/2017,80000,Saint-Longis,Maison,50,2,60,0.338114,48.350453
23/05/2017,110000,Bouër,Maison,90,3,601,0.630388,48.082565
26/05/2017,145000,Bouër,Maison,124,5,315,0.613332,48.06776
26/05/2017,145000,Bouër,Maison,124,5,2961,0.613332,48.06776
15/05/2017,60000,La Ferté-Bernard,Maison,76,3,4850,0.613369,48.178328
26/05/2017,135000,Saint-Maixent,Maison,98,4,1000,0.665594,48.090856
26/05/2017,135000,Saint-Maixent,Maison,98,4,1500,0.665594,48.090856
26/05/2017,135000,Saint-Maixent,Maison,98,4,1362,0.665594,48.090856
15/05/2017,60000,Cormes,Maison,47,1,2365,0.745203,48.179443
17/05/2017,138800,Lamnay,Maison,90,5,735,0.70734,48.12101
17/05/2017,63000,La Ferté-Bernard,Maison,52,2,577,0.643014,48.192671
12/05/2017,42500,Courgains,Maison,53,3,182,0.279313,48.289055
12/05/2017,42500,Courgains,Maison,63,3,182,0.279313,48.289055
29/05/2017,130000,La Chapelle-du-Bois,Maison,111,5,575,0.589454,48.218772
09/05/2017,222500,Saint-Rémy-des-Monts,Maison,201,6,1360,0.377358,48.331093
09/05/2017,222500,Saint-Rémy-des-Monts,Maison,201,6,7740,0.377358,48.331093
29/05/2017,12500,Marolles-les-Braults,Maison,50,2,400,0.309376,48.251998
12/05/2017,75000,Juillé,Maison,105,4,386,0.120294,48.244946
04/05/2017,164900,Saint-Paterne - Le Chevain,Maison,85,4,644,0.113429,48.414277
12/05/2017,107000,Marolles-les-Braults,Maison,93,4,621,0.316876,48.253851
03/05/2017,175000,Gesnes-le-Gandelin,Maison,110,5,974,0.025985,48.366996
03/05/2017,175000,Gesnes-le-Gandelin,Maison,110,5,920,0.025985,48.366996
03/05/2017,175000,Gesnes-le-Gandelin,Maison,110,5,306,0.025985,48.366996
04/05/2017,160000,Neufchâtel-en-Saosnois,Maison,123,5,4530,0.246511,48.380291
04/05/2017,160000,Neufchâtel-en-Saosnois,Maison,123,5,610,0.246511,48.380291
16/05/2017,100000,Fresnay-sur-Sarthe,Maison,130,4,686,0.021269,48.285677
13/05/2017,128000,Fresnay-sur-Sarthe,Maison,112,5,227,0.017333,48.279368
13/05/2017,128000,Fresnay-sur-Sarthe,Maison,58,3,227,0.017333,48.279368
13/05/2017,155000,Fresnay-sur-Sarthe,Maison,237,9,490,0.022225,48.280614
01/06/2017,91000,La Ferté-Bernard,Maison,84,4,210,0.662945,48.193793
15/05/2017,155000,Bonnétable,Maison,70,2,348,0.429465,48.172806
15/05/2017,155000,Bonnétable,Maison,70,2,357,0.429465,48.172806
01/06/2017,68000,Saint-Martin-des-Monts,Maison,106,4,323,0.584753,48.143573
31/05/2017,118000,Tuffé Val de la Chéronne,Maison,61,2,462,0.517588,48.124639
10/05/2017,33000,Vernie,Maison,50,2,225,0.01694,48.182703
12/05/2017,90000,Fresnay-sur-Sarthe,Maison,74,2,350,0.098208,48.296113
12/05/2017,90000,Fresnay-sur-Sarthe,Maison,74,2,242,0.098208,48.296113
13/05/2017,60000,Fresnay-sur-Sarthe,Maison,80,4,48,0.021727,48.280741
15/05/2017,41000,Marolles-les-Braults,Maison,47,4,165,0.316108,48.251474
10/05/2017,66000,Fresnay-sur-Sarthe,Maison,70,2,1000,0.09779,48.284501
30/05/2017,30000,Duneau,Maison,64,4,911,0.547965,48.078836
30/05/2017,33580,La Ferté-Bernard,Maison,77,3,586,0.626094,48.194534
12/05/2017,83500,Saosnes,Maison,100,4,132,0.278223,48.326023
09/05/2017,87210,Fresnay-sur-Sarthe,Maison,75,4,600,0.102433,48.302643
17/05/2017,20000,Mamers,Maison,115,5,102,0.371759,48.347042
22/05/2017,138000,Prévelles,Maison,93,4,1045,0.470049,48.165005
20/05/2017,34000,Saint-Pierre-des-Ormes,Maison,56,2,1620,0.411596,48.296503
20/05/2017,34000,Saint-Pierre-des-Ormes,Maison,56,2,3580,0.411596,48.296503
20/05/2017,34000,Saint-Pierre-des-Ormes,Maison,56,2,800,0.411596,48.296503
31/05/2017,65000,Vernie,Maison,77,3,278,0.02937,48.182508
19/05/2017,190000,Ancinnes,Maison,150,4,1500,0.187067,48.372522
19/05/2017,190000,Ancinnes,Maison,150,4,2860,0.187067,48.372522
20/05/2017,36000,Rouessé-Fontaine,Maison,20,1,840,0.148228,48.322442
20/05/2017,36000,Rouessé-Fontaine,Maison,48,2,840,0.148228,48.322442
27/05/2017,103000,Fyé,Maison,84,4,2345,0.082112,48.324098
27/05/2017,103000,Fyé,Maison,84,4,96,0.082112,48.324098
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,106,3,716,0.405335,48.28406
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,76,3,716,0.405335,48.28406
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,76,3,4435,0.405335,48.28406
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,106,3,1556,0.405335,48.28406
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,106,3,4435,0.405335,48.28406
31/05/2017,155000,Saint-Pierre-des-Ormes,Maison,76,3,1556,0.405335,48.28406
24/05/2017,75000,Saint-Aubin-de-Locquenay,Maison,95,3,1920,0.023608,48.26451
24/05/2017,75000,Saint-Aubin-de-Locquenay,Maison,95,3,47150,0.023608,48.26451
01/06/2017,240015,Chérisay,Maison,189,5,675,0.124408,48.353681
01/06/2017,240015,Chérisay,Maison,189,5,1000,0.124408,48.353681
18/05/2017,133150,Marolles-les-Braults,Maison,110,4,271,0.297411,48.240251
18/05/2017,133150,Marolles-les-Braults,Maison,110,4,1000,0.297411,48.240251
19/05/2017,60000,Thoigné,Maison,92,5,700,0.252736,48.288727
19/05/2017,60000,Thoigné,Maison,92,5,778,0.252736,48.288727
09/06/2017,67000,La Ferté-Bernard,Maison,92,5,588,0.654348,48.177873
22/05/2017,115000,Saint-Pierre-des-Ormes,Maison,129,4,17880,0.414678,48.282328
22/05/2017,115000,Saint-Pierre-des-Ormes,Maison,129,4,2648,0.414678,48.282328
09/06/2017,104500,La Ferté-Bernard,Maison,77,4,171,0.663228,48.183362
18/05/2017,13000,Assé-le-Boisne,Maison,88,3,78,-0.007517,48.322615
26/05/2017,64715,Contilly,Maison,84,4,317,0.370383,48.400579
24/05/2017,450000,Avezé,Maison,391,9,1080,0.675241,48.228666
09/06/2017,120000,Bonnétable,Maison,107,4,583,0.431791,48.1905
23/05/2017,47250,Bonnétable,Maison,90,3,156,0.428245,48.174413
19/05/2017,45000,Dangeul,Maison,68,2,44,0.258236,48.246982
31/05/2017,153000,Boëssé-le-Sec,Maison,57,3,173,0.564819,48.134582
31/05/2017,153000,Boëssé-le-Sec,Maison,40,2,173,0.564819,48.134582
31/05/2017,153000,Boëssé-le-Sec,Maison,51,2,173,0.564819,48.134582
31/05/2017,153000,Boëssé-le-Sec,Appartement,94,4,173,0.564819,48.134582
24/05/2017,114000,Bonnétable,Maison,88,5,423,0.435513,48.175767
23/05/2017,80000,Sceaux-sur-Huisne,Maison,140,5,58,0.584988,48.105391
09/06/2017,75000,Tuffé Val de la Chéronne,Maison,100,3,577,0.535107,48.110622
09/06/2017,75000,Tuffé Val de la Chéronne,Maison,100,3,373,0.535107,48.110622
23/05/2017,139200,Sceaux-sur-Huisne,Maison,92,5,496,0.588504,48.103956
29/05/2017,157000,Tuffé Val de la Chéronne,Maison,128,5,985,0.507942,48.117087
29/05/2017,157000,Tuffé Val de la Chéronne,Maison,128,5,1853,0.507942,48.117087
17/05/2017,124781,Aillières-Beauvoir,Maison,106,3,671,0.327122,48.404014
19/05/2017,88900,Mamers,Maison,99,5,222,0.369083,48.345003
26/05/2017,93570,Oisseau-le-Petit,Maison,49,3,661,0.089265,48.349246
26/05/2017,93570,Oisseau-le-Petit,Maison,49,3,359,0.089265,48.349246
23/05/2017,65000,Bérus,Maison,116,5,1000,0.076557,48.381498
23/05/2017,65000,Bérus,Maison,116,5,1000,0.076557,48.381498
19/05/2017,50000,Congé-sur-Orne,Maison,201,8,1120,0.280784,48.220635
19/05/2017,50000,Congé-sur-Orne,Maison,201,8,1800,0.280784,48.220635
19/05/2017,100000,Maresché,Maison,96,6,1387,0.134249,48.220084
19/05/2017,100000,Maresché,Maison,96,6,416,0.134249,48.220084
18/05/2017,114000,Dangeul,Maison,143,6,930,0.27876,48.242865
18/05/2017,114000,Dangeul,Maison,143,6,464,0.27876,48.242865
09/06/2017,39400,Bonnétable,Maison,37,2,454,0.446888,48.170402
30/05/2017,150000,Cherré-Au,Maison,74,4,678,0.674963,48.190384
01/06/2017,40000,Saint-Aubin-des-Coudrais,Maison,52,3,163,0.585049,48.170453
26/05/2017,30000,Bourg-le-Roi,Maison,100,4,40,0.133108,48.344841
29/05/2017,112000,Oisseau-le-Petit,Maison,10,1,626,0.091607,48.349703
29/05/2017,132500,Villeneuve-en-Perseigne,Maison,89,3,1255,0.251763,48.43762
24/05/2017,60000,Saint-Longis,Maison,70,2,5200,0.332367,48.354729
15/06/2017,102400,La Ferté-Bernard,Maison,73,4,724,0.640609,48.183146
15/06/2017,53000,Cherré-Au,Maison,70,2,144,0.656251,48.173639
15/06/2017,145585,Saint-Aubin-des-Coudrais,Maison,189,5,783,0.58586,48.172451
22/05/2017,125000,Vivoin,Maison,84,3,670,0.158229,48.233763
17/06/2017,166000,Saint-Maixent,Maison,187,5,1822,0.647986,48.093323
17/06/2017,166000,Saint-Maixent,Maison,187,5,1000,0.647986,48.093323
01/06/2017,130000,La Ferté-Bernard,Maison,76,3,608,0.643234,48.18266
